tempo,y_centro,v_centro,erro_l2
8.200000000000000622e-01,-8.306463291377333760e-03,-1.656888357975843523e-02,9.626337609893688885e-05
8.240000000000000657e-01,-8.371416973239027143e-03,-1.623842046540028769e-02,9.746785141324807106e-05
8.280000000000000693e-01,-8.435038756720194056e-03,-1.590544587027209120e-02,9.866393945316729132e-05
8.320000000000000728e-01,-8.497318807758166143e-03,-1.557001275949314138e-02,9.985130178969932671e-05
8.359999999999999654e-01,-8.558247505669894575e-03,-1.523217447796733175e-02,1.010296003131569566e-04
8.399999999999999689e-01,-8.617815444637418054e-03,-1.489198474187106852e-02,1.021984973105291691e-04
8.439999999999999725e-01,-8.676013435158004897e-03,-1.454949763016344377e-02,1.033576555429451021e-04
8.479999999999999760e-01,-8.732832505461815900e-03,-1.420476757595256871e-02,1.045067383231408441e-04
8.519999999999999796e-01,-8.788263902893226481e-03,-1.385784935786540939e-02,1.056454095930855320e-04
8.559999999999999831e-01,-8.842299095258623551e-03,-1.350879809132723638e-02,1.067733340015642829e-04
8.599999999999999867e-01,-8.894929772137984830e-03,-1.315766921983070083e-02,1.078901769818744669e-04
8.639999999999999902e-01,-8.946147846162499223e-03,-1.280451850611542645e-02,1.089956048294571573e-04
8.679999999999999938e-01,-8.995945454255837789e-03,-1.244940202332062151e-02,1.100892847796094628e-04
8.719999999999999973e-01,-9.044314958840143914e-03,-1.209237614608220206e-02,1.111708850851668407e-04
8.760000000000000009e-01,-9.091248949006400931e-03,-1.173349754157091210e-02,1.122400750940690206e-04
8.800000000000000044e-01,-9.136740241648431265e-03,-1.137282316051752180e-02,1.132965253269924583e-04
8.840000000000000080e-01,-9.180781882561078744e-03,-1.101041022816774684e-02,1.143399075548237094e-04
8.880000000000000115e-01,-9.223367147501913138e-03,-1.064631623520958213e-02,1.153698948761364352e-04
8.920000000000000151e-01,-9.264489543216515924e-03,-1.028059892865849922e-02,1.163861617944809908e-04
8.960000000000000187e-01,-9.304142808427286540e-03,-9.913316302690169945e-03,1.173883842956562729e-04
9.000000000000000222e-01,-9.342320914785101280e-03,-9.544526589458549037e-03,1.183762399247389368e-04
9.040000000000000258e-01,-9.379018067784457985e-03,-9.174288249846189805e-03,1.193494078630736628e-04
9.080000000000000293e-01,-9.414228707641351945e-03,-8.802659964207438723e-03,1.203075690050642966e-04
9.120000000000000329e-01,-9.447947510133726870e-03,-8.429700623085041936e-03,1.212504060347305431e-04
9.160000000000000364e-01,-9.480169387405120232e-03,-8.055469317866534307e-03,1.221776035021829938e-04
9.200000000000000400e-01,-9.510889488730734503e-03,-7.680025331403749107e-03,1.230888478997526454e-04
9.240000000000000435e-01,-9.540103201245330594e-03,-7.303428128646388511e-03,1.239838277379841749e-04
9.280000000000000471e-01,-9.567806150634242807e-03,-6.925737347229847692e-03,1.248622336213975077e-04
9.320000000000000506e-01,-9.593994201786339160e-03,-6.547012788021533067e-03,1.257237583238909071e-04
9.360000000000000542e-01,-9.618663459408951372e-03,-6.167314405656456472e-03,1.265680968639826536e-04
9.400000000000000577e-01,-9.641810268605171749e-03,-5.786702299042633876e-03,1.273949465796896791e-04
9.440000000000000613e-01,-9.663431215412607994e-03,-5.405236701864324367e-03,1.282040072031092378e-04
9.480000000000000648e-01,-9.683523127304739103e-03,-5.022977973037081115e-03,1.289949809346911192e-04
9.520000000000000684e-01,-9.702083073653366627e-03,-4.639986587158980748e-03,1.297675725171789079e-04
9.560000000000000719e-01,-9.719108366153174361e-03,-4.256323124951998625e-03,1.305214893091479747e-04
9.599999999999999645e-01,-9.734596559207909020e-03,-3.872048263677324662e-03,1.312564413582147918e-04
9.639999999999999680e-01,-9.748545450278096880e-03,-3.487222767545308886e-03,1.319721414738614644e-04
9.679999999999999716e-01,-9.760953080190518452e-03,-3.101907478103316587e-03,1.326683052998196431e-04
9.719999999999999751e-01,-9.771817733408983200e-03,-2.716163304621421574e-03,1.333446513860625504e-04
9.759999999999999787e-01,-9.781137938266831061e-03,-2.330051214461583992e-03,1.340009012603619453e-04
9.799999999999999822e-01,-9.788912467160609115e-03,-1.943632223446446934e-03,1.346367794993819425e-04
9.839999999999999858e-01,-9.795140336705473322e-03,-1.556967386218449829e-03,1.352520137993155707e-04
9.879999999999999893e-01,-9.799820807851843465e-03,-1.170117786592245581e-03,1.358463350460440908e-04
9.919999999999999929e-01,-9.802953385963483063e-03,-7.831445279099689353e-04,1.364194773847750850e-04
9.959999999999999964e-01,-9.804537820857044117e-03,-3.961087233897948390e-04,1.369711782892076165e-04
1.000000000000000000e+00,-9.804574106802950093e-03,-9.071486475658427140e-06,1.375011786301306223e-04
1.004000000000000004e+00,-9.803062482487715987e-03,3.779060788105733119e-04,1.380092227435130326e-04
1.008000000000000007e+00,-9.800003430937662130e-03,7.647628875145134810e-04,1.384950584980086912e-04
1.012000000000000011e+00,-9.795397679404098043e-03,1.151437883389564570e-03,1.389584373618997146e-04
1.016000000000000014e+00,-9.789246199209962473e-03,1.537870048533280902e-03,1.393991144694538655e-04
1.020000000000000018e+00,-9.781550205557907468e-03,1.923998413014151639e-03,1.398168486866931787e-04
1.024000000000000021e+00,-9.772311157299953116e-03,2.309762064486740527e-03,1.402114026765113874e-04
1.028000000000000025e+00,-9.761530756668732045e-03,2.695100157804032181e-03,1.405825429631838710e-04
1.032000000000000028e+00,-9.749210948970275098e-03,3.079951924607590187e-03,1.409300399962494434e-04
1.036000000000000032e+00,-9.735353922238620950e-03,3.464256682916646603e-03,1.412536682136726650e-04
1.040000000000000036e+00,-9.719962106851854147e-03,3.847953846684427741e-03,1.415532061044081898e-04
1.044000000000000039e+00,-9.703038175110426794e-03,4.230982935357031731e-03,1.418284362702158200e-04
1.048000000000000043e+00,-9.684585040776841000e-03,4.613283583404251265e-03,1.420791454867991821e-04
1.052000000000000046e+00,-9.664605858577573344e-03,4.994795549822659414e-03,1.423051247642323253e-04
1.056000000000000050e+00,-9.643104023667053992e-03,5.375458727638170696e-03,1.425061694066519626e-04
1.060000000000000053e+00,-9.620083171053580781e-03,5.755213153362181804e-03,1.426820790711771372e-04
1.064000000000000057e+00,-9.595547174987782355e-03,6.133999016452484562e-03,1.428326578261216904e-04
1.068000000000000060e+00,-9.569500148312905241e-03,6.511756668715379566e-03,1.429577142084012759e-04
1.072000000000000064e+00,-9.541946441778055912e-03,6.888426633706783674e-03,1.430570612801815137e-04
1.076000000000000068e+00,-9.512890643313658828e-03,7.263949616094495312e-03,1.431305166846924743e-04
1.080000000000000071e+00,-9.482337577269683848e-03,7.638266510980707726e-03,1.431779027012613711e-04
1.084000000000000075e+00,-9.450292303616792192e-03,8.011318413219035289e-03,1.431990462995361678e-04
1.088000000000000078e+00,-9.416760117110095640e-03,8.383046626672831583e-03,1.431937791928480030e-04
1.092000000000000082e+00,-9.381746546416267971e-03,8.753392673446658279e-03,1.431619378906981226e-04
1.096000000000000085e+00,-9.345257353203904535e-03,9.122298303086449206e-03,1.431033637504698240e-04
1.100000000000000089e+00,-9.307298531196930499e-03,9.489705501751160774e-03,1.430179030281710146e-04
1.104000000000000092e+00,-9.267876305191649275e-03,9.855556501313499085e-03,1.429054069283657068e-04
1.108000000000000096e+00,-9.226997130037800643e-03,1.021979378845581758e-02,1.427657316531936711e-04
1.112000000000000099e+00,-9.184667689582901723e-03,1.058236011370402262e-02,1.425987384504194848e-04
1.116000000000000103e+00,-9.140894895581152743e-03,1.094319850043734034e-02,1.424042936606624652e-04
1.120000000000000107e+00,-9.095685886565835557e-03,1.130225225381895765e-02,1.421822687636197327e-04
1.124000000000000110e+00,-9.049048026687036769e-03,1.165946496972637865e-02,1.419325404233697874e-04
1.128000000000000114e+00,-9.000988904512738711e-03,1.201478054357780524e-02,1.416549905327629452e-04
1.132000000000000117e+00,-8.951516331796032996e-03,1.236814317917012823e-02,1.413495062567377350e-04
1.136000000000000121e+00,-8.900638342206267442e-03,1.271949739743589124e-02,1.410159800748009968e-04
1.140000000000000124e+00,-8.848363190025708425e-03,1.306878804514509732e-02,1.406543098224140472e-04
1.144000000000000128e+00,-8.794699348811427231e-03,1.341596030356063084e-02,1.402643987314540204e-04
1.148000000000000131e+00,-8.739655510023262158e-03,1.376095969703902515e-02,1.398461554695972680e-04
