tempo,y_centro,v_centro,erro_l2
1.132000000000000117e+00,2.258678016847940063e+11,-7.266319771711403125e+13,6.884621401080363770e+11
1.136000000000000121e+00,-6.478498918366210938e+10,-1.087205795243409688e+14,1.329986289987459473e+12
1.140000000000000124e+00,-4.996673072810260010e+11,-9.792413553937853125e+13,1.612616997967189697e+12
1.144000000000000128e+00,-8.913638494385401611e+11,-1.724973002498571875e+13,1.176212268413718018e+12
1.148000000000000131e+00,-9.603627695384830322e+11,1.261272224973462812e+14,9.929049758721804199e+11
1.152000000000000135e+00,-4.558538795490979004e+11,2.801302642708816562e+14,2.898725905834984375e+12
1.155999999999999917e+00,6.646671775344287109e+11,3.525379986350059375e+14,4.700301866397632812e+12
1.159999999999999920e+00,2.074819172074452393e+12,2.445848219285443125e+14,4.898229990952835938e+12
1.163999999999999924e+00,3.053158459788629883e+12,-8.973865297603812500e+13,2.856085030107018066e+12
1.167999999999999927e+00,2.694203847884477539e+12,-5.803559239899700000e+14,4.856348532684475586e+12
1.171999999999999931e+00,3.727801519245976562e+11,-1.011866571355584875e+15,1.138023708109526562e+13
1.175999999999999934e+00,-3.674686133497741699e+12,-1.069000844320632000e+15,1.582022858419133594e+13
1.179999999999999938e+00,-7.950689510780269531e+12,-4.753486683024692500e+14,1.391869885324990625e+13
1.183999999999999941e+00,-9.852084183990146484e+12,8.040995859352825000e+14,7.677791579057941406e+12
1.187999999999999945e+00,-6.635685840249016602e+12,2.385918077763313500e+15,2.213343452076780078e+13
1.191999999999999948e+00,2.907986470804237305e+12,3.446804369882922000e+15,4.217874708513128125e+13
1.195999999999999952e+00,1.669520395033592578e+13,2.971105068539703500e+15,5.063321783135654688e+13
1.199999999999999956e+00,2.857962422449474219e+13,2.804319799484610000e+14,3.642892088696124219e+13
1.203999999999999959e+00,2.970135214428858594e+13,-4.314351351291874000e+15,3.224938116073923047e+13
1.207999999999999963e+00,1.244394673912108984e+13,-9.079364561380734000e+15,9.266927029973196875e+13
1.211999999999999966e+00,-2.387351150640184766e+13,-1.106061307885066200e+16,1.485695162021876250e+14
1.215999999999999970e+00,-6.811596382180450000e+13,-7.200889295674785000e+15,1.531929292588659688e+14
1.219999999999999973e+00,-9.691952100450364062e+13,3.761617069713549000e+15,8.836768103451932812e+13
1.223999999999999977e+00,-8.187305272564943750e+13,1.933220937941630000e+16,1.571832000076701875e+14
1.227999999999999980e+00,-4.544215207984234375e+12,3.245604362279731200e+16,3.622286974855432500e+14
1.231999999999999984e+00,1.252799592832050156e+14,3.312971756310072800e+16,4.984230854368675000e+14
1.235999999999999988e+00,2.577988295356079375e+14,1.293993694008188800e+16,4.332535467806033125e+14
1.239999999999999991e+00,3.095585772959355000e+14,-2.851132851582591200e+16,2.436833493760087188e+14
1.243999999999999995e+00,1.955132632326318438e+14,-7.821422963483539200e+16,7.114096729524941250e+14
1.247999999999999998e+00,-1.173436553067097188e+14,-1.095168501090032960e+17,1.337635166642358750e+15
1.252000000000000002e+00,-5.554110557427228750e+14,-9.050536266936169600e+16,1.589675115882173500e+15
1.256000000000000005e+00,-9.174325064201697500e+14,-1.135651419182080000e+15,1.127931994818772250e+15
1.260000000000000009e+00,-9.219751120968981250e+14,1.462796889957231360e+17,1.047588876877471625e+15
1.264000000000000012e+00,-3.368563561140056250e+14,2.942381133991838720e+17,2.962226253556095500e+15
1.268000000000000016e+00,8.400960974827298750e+14,3.480163800339305600e+17,4.696002972130756000e+15
1.272000000000000020e+00,2.232161617618452000e+15,2.126577292640969280e+17,4.790418862935382000e+15
1.276000000000000023e+00,3.082792534674840000e+15,-1.461781064838194240e+17,2.735535410826222500e+15
1.280000000000000027e+00,2.498080108739562000e+15,-6.412862820876055040e+17,5.085464960019013000e+15
1.284000000000000030e+00,-6.706501961086000000e+13,-1.041990064463949824e+18,1.152905161138453800e+16
1.288000000000000034e+00,-4.235025277466659500e+15,-1.030302645696839168e+18,1.570242605896584800e+16
1.292000000000000037e+00,-8.356235860254016000e+15,-3.491772698652689920e+17,1.348270955238096600e+16
1.296000000000000041e+00,-9.752944939715092000e+15,9.933115731748789760e+17,7.752696724434744000e+15
1.300000000000000044e+00,-5.779698647015576000e+15,2.559108045375351808e+18,2.286044916322360400e+16
1.304000000000000048e+00,4.456733534485832000e+15,3.485712254813696000e+18,4.241991898858515200e+16
1.308000000000000052e+00,1.839958255374061600e+16,2.767829980212555264e+18,4.990496259905742400e+16
1.312000000000000055e+00,2.947090247459084000e+16,-1.886390003053143040e+17,3.491444548779464400e+16
1.316000000000000059e+00,2.871634647336958400e+16,-4.921313069078792192e+18,3.403143220167480000e+16
1.320000000000000062e+00,9.031094197054416000e+15,-9.530487354683875328e+18,9.467717682277628800e+16
1.324000000000000066e+00,-2.909085522168108800e+16,-1.097685288556278579e+19,1.484271911331245440e+17
1.328000000000000069e+00,-7.299826676393222400e+16,-6.301866400841412608e+18,1.497748263813060800e+17
1.332000000000000073e+00,-9.820573236729787200e+16,5.420866232132870144e+18,8.474029082256833600e+16
1.336000000000000076e+00,-7.652226743876640000e+16,2.118697277844515226e+19,1.644675613109909120e+17
1.340000000000000080e+00,8.225623675014208000e+15,3.346806828414890803e+19,3.669224490916480640e+17
1.344000000000000083e+00,1.420978968116098400e+17,3.214204223727794176e+19,4.946652357294774400e+17
1.348000000000000087e+00,2.706660657607216000e+17,9.326716311369113600e+18,4.194711599007784960e+17
1.352000000000000091e+00,3.079729310061980800e+17,-3.412303655767664230e+19,2.472335269318157440e+17
1.356000000000000094e+00,1.714807847754915200e+17,-8.355752277435829453e+19,7.344094330553363200e+17
1.360000000000000098e+00,-1.627493063219416960e+17,-1.110832473978542326e+20,1.345183465350596352e+18
1.364000000000000101e+00,-6.070822959133585920e+17,-8.496745519268054630e+19,1.566518322735507968e+18
1.368000000000000105e+00,-9.469521166840807680e+17,1.245891143737285018e+19,1.080502435148127616e+18
1.372000000000000108e+00,-8.971164709345893120e+17,1.644359595308665405e+20,1.105508120471867136e+18
1.376000000000000112e+00,-2.393726328111232000e+17,3.084356244378897613e+20,3.025585397623618560e+18
1.380000000000000115e+00,9.943698649404359680e+17,3.469156005532629729e+20,4.691126504203283456e+18
1.384000000000000119e+00,2.382032267153487872e+18,1.874417414492768174e+20,4.681984433148156928e+18
1.388000000000000123e+00,3.131799232950595072e+18,-1.947202106019721380e+20,2.627352000350467072e+18
1.392000000000000126e+00,2.352918390542706688e+18,-6.972840048921353912e+20,5.316855505632285696e+18
1.396000000000000130e+00,-4.362176290258350080e+17,-1.075049654973520937e+21,1.167661352907420058e+19
1.400000000000000133e+00,-4.736416248919918592e+18,-1.005499024099337961e+21,1.558206292217381478e+19
1.404000000000000137e+00,-8.758412345317270528e+18,-2.460891350260660306e+20,1.304714654560428032e+19
1.407999999999999918e+00,-9.742768885421535232e+18,1.158816361241162940e+21,7.902569682120688640e+18
1.411999999999999922e+00,-5.107503440456883200e+18,2.722261097607991394e+21,2.358722410669209190e+19
1.415999999999999925e+00,5.781540949975081984e+18,3.542998393762456011e+21,4.265449885149868851e+19
1.419999999999999929e+00,1.995353452502490726e+19,2.617692334986906042e+21,4.916741502131163955e+19
1.423999999999999932e+00,3.042430386497253376e+19,-5.810413419215700623e+20,3.343185567626689741e+19
1.427999999999999936e+00,2.810013849728625459e+19,-5.460884594894814839e+21,3.590993900245562982e+19
1.431999999999999940e+00,6.256600117706993664e+18,-9.971033147269577703e+21,9.667286642771453542e+19
1.435999999999999943e+00,-3.362753247137132134e+19,-1.098133180285105419e+22,1.482558740513821819e+20
1.439999999999999947e+00,-7.755285968277553152e+19,-5.596897454315853054e+21,1.463328906464751616e+20
1.443999999999999950e+00,-9.994044950003893862e+19,6.834434084109247578e+21,8.154881033776195174e+19
1.447999999999999954e+00,-7.260271316360195277e+19,2.286441902973259665e+22,1.718132516776348221e+20
1.451999999999999957e+00,1.885496295532843827e+19,3.452366730418839565e+22,3.715476424911323791e+20
1.455999999999999961e+00,1.569496321720820040e+20,3.152970218445694042e+22,4.907953979946141614e+20
1.459999999999999964e+00,2.830684409099097866e+20,6.395103336417399407e+21,4.057105358228742472e+20
1.463999999999999968e+00,3.086488542555793654e+20,-3.897804301555194030e+22,2.531640981416374436e+20
1.467999999999999972e+00,1.527366821933715948e+20,-8.849105246339019361e+22,7.573538319045507154e+20
1.471999999999999975e+00,-2.012275276601891881e+20,-1.130573373077999520e+23,1.352423336278363210e+21
1.475999999999999979e+00,-6.534568768913890345e+20,-8.091238697497704530e+22,1.542989932408182669e+21
1.479999999999999982e+00,-9.771064247912971633e+20,2.374322344086041579e+22,1.034256135506105205e+21
1.483999999999999986e+00,-8.821335310278555075e+20,1.803698109219713749e+23,1.166329888288395231e+21
1.487999999999999989e+00,-1.606542873399699702e+20,3.219308915979265769e+23,3.088347937153189675e+21
1.491999999999999993e+00,1.127069279051736285e+21,3.480173322854409668e+23,4.685012159404006441e+21
1.495999999999999996e+00,2.519138608193500348e+21,1.677817477443312933e+23,4.572667223163073462e+21
1.500000000000000000e+00,3.190265599170825421e+21,-2.357026878365595400e+23,2.534456594741966406e+21
1.504000000000000004e+00,2.247454847824587391e+21,-7.471535983015893936e+23,5.549951947862394798e+21
1.508000000000000007e+00,-7.411595453817704940e+20,-1.108106062535600877e+24,1.182118959515420118e+22
1.512000000000000011e+00,-5.173583795524174086e+21,-9.906451432539191278e+23,1.545721265730360233e+22
1.516000000000000014e+00,-9.136164368539850899e+21,-1.629519607297775208e+23,1.261256041330731123e+22
1.520000000000000018e+00,-9.787972211458961310e+21,1.300491985831130915e+24,8.127608776389266768e+21
1.524000000000000021e+00,-4.586004268134438011e+21,2.870060554742276536e+24,2.431105606943581091e+22
1.528000000000000025e+00,6.894237950834669257e+21,3.608223755163030977e+24,4.287642245628154400e+22
1.532000000000000028e+00,2.132713297148679448e+22,2.508417811535923029e+24,4.841570213889759930e+22
1.536000000000000032e+00,3.136080421763048643e+22,-9.044264219956865002e+23,3.199266668306098658e+22
1.540000000000000036e+00,2.774309852964774006e+22,-5.928498204150167765e+24,3.787634663094673316e+22
1.544000000000000039e+00,4.029105713047069000e+21,-1.037947747025440255e+25,9.864403435761425816e+22
1.548000000000000043e+00,-3.748880416797053944e+22,-1.103839087959870021e+25,1.480358871430976409e+23
1.552000000000000046e+00,-8.164236768636533578e+22,-5.049503961429191984e+24,1.428589645299168838e+23
1.556000000000000050e+00,-1.018403835320821036e+23,8.017556856742844297e+24,7.888978148956900111e+22
1.560000000000000053e+00,-6.977015610511072009e+22,2.433597288845956345e+25,1.792077880682065848e+23
1.564000000000000057e+00,2.757373544872753601e+22,3.554102940987460267e+25,3.760554989341949202e+23
1.568000000000000060e+00,1.697378530882259444e+23,3.117533459785929696e+25,4.867550712782037765e+23
1.572000000000000064e+00,2.944391914796631500e+23,4.042804457182991802e+24,3.919904555769465825e+23
1.576000000000000068e+00,3.106104093083951075e+23,-4.309096570817028686e+25,2.614526411144841197e+23
1.580000000000000071e+00,1.382465464757139716e+23,-9.287849859235854360e+25,7.801755705362539327e+23
1.584000000000000075e+00,-2.332674478937201904e+23,-1.151428691489793587e+26,1.359179415785144515e+24
1.588000000000000078e+00,-6.938389244896375975e+23,-7.796837885125079972e+25,1.518939233799816910e+24
1.592000000000000082e+00,-1.005712439894640737e+24,3.298127154182293873e+25,9.895837677357919937e+23
1.596000000000000085e+00,-8.737873537273489911e+23,1.940074743105517634e+26,1.229822931254798145e+24
1.600000000000000089e+00,-9.775745648514194158e+22,3.341492471212851643e+26,3.150183650426349639e+24
1.604000000000000092e+00,1.238839531999998675e+24,3.502919491367026513e+26,4.677078792121522212e+24
1.608000000000000096e+00,2.640007328546809398e+24,1.525490111715626481e+26,4.462210828335777678e+24
1.612000000000000099e+00,3.250203373233060012e+24,-2.697162676419113620e+26,2.459955210737043101e+24
1.616000000000000103e+00,2.171338302665414534e+24,-7.902497995344651985e+26,5.784478570183051008e+24
1.620000000000000107e+00,-9.896608954724461356e+23,-1.138913490459542109e+27,1.196141696256278745e+25
1.624000000000000110e+00,-5.545314857310614102e+24,-9.822952426181777380e+26,1.532611528934622529e+25
1.628000000000000114e+00,-9.474495827783325449e+24,-9.651065798987699344e+25,1.217957704342332842e+25
1.632000000000000117e+00,-9.860538459742832804e+24,1.419270918373735726e+27,8.426085392438621884e+24
1.636000000000000121e+00,-4.183454786247889722e+24,2.999104287916877712e+27,2.503026939461849976e+25
1.640000000000000124e+00,7.812962365419621538e+24,3.673078857182800267e+27,4.308065967727404783e+25
1.644000000000000128e+00,2.250527779415082129e+25,2.428899797429153476e+27,4.764520912400078194e+25
1.648000000000000131e+00,3.222087698386743331e+25,-1.167553046961040547e+27,3.060998262724424988e+25
1.652000000000000135e+00,2.755066479602327102e+25,-6.323694428572862029e+27,3.992400478721445530e+25
1.656000000000000139e+00,2.255887081731823208e+24,-1.074073265298339813e+28,1.005818384343789087e+26
1.660000000000000142e+00,-4.070704353020177225e+25,-1.111861544219634344e+28,1.477502226674351826e+26
1.664000000000000146e+00,-8.518150529898714724e+25,-4.625298364034158662e+27,1.393450973301219158e+26
1.667999999999999927e+00,-1.036826987551237757e+26,8.991385002837900683e+27,7.686060701274499944e+25
1.671999999999999931e+00,-6.771715874377216981e+25,2.558828217384541985e+28,1.866447351433878929e+26
1.675999999999999934e+00,3.463596995160951895e+25,3.645925367323493323e+28,3.804081197372060168e+26
1.679999999999999938e+00,1.804729846445492336e+26,3.097881546031166899e+28,4.824918548239989782e+26
1.683999999999999941e+00,3.043882464857959192e+26,2.168217855792247429e+27,3.783318847611347743e+26
1.687999999999999945e+00,3.130611179089649081e+26,-4.650291136480859019e+28,2.720112651120885623e+26
1.691999999999999948e+00,1.270494724497305305e+26,-9.663766914817926429e+28,8.028323037490679587e+26
1.695999999999999952e+00,-2.595012041429865052e+26,-1.171090811949392328e+29,1.365308373677711900e+27
1.699999999999999956e+00,-7.279375289227434470e+26,-7.580718666723148372e+28,1.494226733336408371e+27
1.703999999999999959e+00,-1.031166275591669409e+27,4.045580003883842943e+28,9.469227056213035063e+26
1.707999999999999963e+00,-8.693430754363157511e+26,2.053830736077176098e+29,1.295784248357163891e+27
1.711999999999999966e+00,-4.781078100544529427e+25,3.447015385758275981e+29,3.210854868184783525e+27
1.715999999999999970e+00,1.330995373297865252e+27,3.529065376419670594e+29,4.666832833054855942e+27
1.719999999999999973e+00,2.742621523865733197e+27,1.407084438350511538e+29,4.350374439988747389e+27
1.723999999999999977e+00,3.305455299205937606e+27,-2.974822658740237833e+29,2.406823648605337546e+27
1.727999999999999980e+00,2.115526235709842288e+27,-8.263398347973298720e+29,6.020265811779530703e+27
1.731999999999999984e+00,-1.189833103479477442e+27,-1.165840018748989932e+30,1.209624314576192138e+28
1.735999999999999988e+00,-5.853193178475437550e+27,-9.775646094957634865e+29,1.518722713718324489e+28
1.739999999999999991e+00,-9.763451616458491654e+27,-4.364011954536800242e+28,1.174891445545942137e+28
1.743999999999999995e+00,-9.938012094639964069e+27,1.516732208510954610e+30,8.794212678519022719e+27
1.747999999999999998e+00,-3.871083260596145504e+27,3.107492887214367027e+30,2.574375733772275272e+28
1.752000000000000002e+00,8.558888288261322764e+27,3.731213891943408622e+30,4.326314505975870389e+28
1.756000000000000005e+00,2.348374385603496028e+28,2.369521628116560744e+30,4.685178076653743104e+28
1.760000000000000009e+00,3.296183036850120420e+28,-1.379367391961674464e+30,2.929839204547217418e+28
1.764000000000000012e+00,2.744436080065450603e+28,-6.648795245747326229e+30,4.204643134942647006e+28
1.768000000000000016e+00,8.491798176651992828e+26,-1.104496798642834759e+31,1.024798200766693079e+29
1.772000000000000020e+00,-4.333069212804819243e+28,-1.119860507828263954e+31,1.473846602927901899e+29
1.776000000000000023e+00,-8.812511244117876408e+28,-4.293421806631219284e+30,1.357842227874226657e+29
1.780000000000000027e+00,-1.052987996677036432e+29,9.779731443160967246e+30,7.554966814295267469e+28
1.784000000000000030e+00,-6.617987389505977857e+28,2.661901540184112001e+31,1.941188720758253678e+29
1.788000000000000034e+00,4.029618771230469724e+28,3.723516240985743121e+31,3.845762028236981506e+29
1.792000000000000037e+00,1.892368373517344383e+29,3.085763666322213799e+31,4.779607365429179363e+29
1.796000000000000041e+00,3.126673840046229778e+29,6.763160608743704014e+29,3.647601166031476876e+29
1.800000000000000044e+00,3.153726482481204546e+29,-4.927030291847455677e+31,2.846916316331423231e+29
1.804000000000000048e+00,1.182914365742222135e+29,-9.972759403534872317e+31,8.252935625149063128e+29
1.808000000000000052e+00,-2.806189395671727146e+29,-1.187828362400247187e+32,1.370695143286572013e+30
1.812000000000000055e+00,-7.557502845272716331e+29,-7.414911852826072682e+31,1.468730577106849478e+30
1.816000000000000059e+00,-1.052346758640314623e+30,4.644562210940144902e+31,9.067604038167907642e+29
1.820000000000000062e+00,-8.665642702027088309e+29,2.146012967038517441e+32,1.364001347569580206e+30
1.824000000000000066e+00,-8.159083387301791497e+27,3.533459325536565338e+32,3.270182862713950904e+30
1.828000000000000069e+00,1.405224646827324305e+30,3.552085145340490380e+32,4.653866898319895292e+30
1.832000000000000073e+00,2.826058704963520390e+30,1.313472559518766780e+32,4.236958920261452729e+30
1.836000000000000076e+00,3.351447728771027345e+30,-3.197689509547702813e+32,2.377602744912313419e+30
1.840000000000000080e+00,2.072371924951946085e+30,-8.554822433858310619e+32,6.257131868805192278e+30
1.844000000000000083e+00,-1.349557048591378303e+30,-1.187759780301942977e+33,1.222484700129411516e+31
1.848000000000000087e+00,-6.100596169799150107e+30,-9.741088197812793155e+32,1.503924811804025709e+31
1.852000000000000091e+00,-9.997031448924267360e+30,-1.477047018255869278e+30,1.132148642380100849e+31
1.856000000000000094e+00,-1.000293963699729070e+31,1.594804632537516402e+33,9.226541133876670724e+30
1.860000000000000098e+00,-3.623721106847225049e+30,3.194448292968189783e+33,2.645062719597628108e+31
1.864000000000000101e+00,9.154072065025534209e+30,3.777953749237164716e+33,4.342062026527782156e+31
1.868000000000000105e+00,2.426588706197419123e+31,2.322200092569292045e+33,4.603190163641160951e+31
1.872000000000000108e+00,3.355468743225135789e+31,-1.548458115295764720e+33,2.807422465827770460e+31
1.876000000000000112e+00,2.736085497106829732e+31,-6.907885496295107461e+33,4.423658881739476264e+31
1.880000000000000115e+00,-2.706870141121332417e+29,-1.128645070314091581e+34,1.043329120637542801e+32
1.884000000000000119e+00,-4.541648982667580162e+31,-1.126029540145165071e+34,1.469275751448653126e+32
1.888000000000000123e+00,-9.045767143248241182e+31,-4.027051827740377587e+33,1.321710206151533406e+32
1.892000000000000126e+00,-1.065658787434439154e+32,1.040696813719425552e+34,7.502714828323036790e+31
1.896000000000000130e+00,-6.493800619466689308e+31,2.743347753326095995e+34,2.016234827129408200e+32
1.900000000000000133e+00,4.479590393837694152e+31,3.783992353029078726e+34,3.885364980726687821e+32
1.904000000000000137e+00,1.961555980595400847e+32,3.074559936024791987e+34,4.731244877926518051e+32
1.908000000000000140e+00,3.191379955005317876e+32,-5.185370857308870487e+32,3.513087441093907641e+32
1.912000000000000144e+00,3.170638471576082377e+32,-5.145715853975982569e+34,2.993027451471019856e+32
1.916000000000000147e+00,1.112352129985689245e+32,-1.021376403288556249e+35,8.475315887972395032e+32
1.919999999999999929e+00,-2.973153483168535743e+32,-1.200392999515165771e+35,1.375247171967023912e+33
1.923999999999999932e+00,-7.774725481229198788e+32,-7.276191367641229765e+34,1.442351078285480476e+33
1.927999999999999936e+00,-1.068520202828569052e+33,5.121288901478218520e+34,8.696450957536655811e+32
1.931999999999999940e+00,-8.636686467694403505e+32,2.218101983169137621e+35,1.434241278424455485e+33
1.935999999999999943e+00,2.357214649821468524e+31,3.599541022889391955e+35,3.328019919041419862e+33
1.939999999999999947e+00,1.463388555653971407e+33,3.567018476652496425e+35,4.637849966870017857e+33
1.943999999999999950e+00,2.890195946314969938e+33,1.236818095835736557e+35,4.121832762386231913e+33
1.947999999999999954e+00,3.384923184649264644e+33,-3.373397073743929710e+35,2.374131400261399359e+33
1.951999999999999957e+00,2.035564355151692864e+33,-8.779345181680085572e+35,6.494825925234132177e+33
1.955999999999999961e+00,-1.476173717520341702e+33,-1.203952012157218774e+36,1.234656130166231787e+34
1.959999999999999964e+00,-6.291981766149217283e+33,-9.700707116782318789e+35,1.488112029105633457e+34
1.963999999999999968e+00,-1.017226461286214494e+34,3.252375408837603138e+34,1.089853882403079947e+34
1.967999999999999972e+00,-1.004216959650864095e+34,1.655569399655258499e+36,9.716614869343241961e+33
1.971999999999999975e+00,-3.419891997887606400e+33,3.260010920834290897e+36,2.714997538732851438e+34
1.975999999999999979e+00,9.620151685449557650e+33,3.810010998719879678e+36,4.355044172806880103e+34
1.979999999999999982e+00,2.486019568032907867e+34,2.280299441478614148e+36,4.518279699862553099e+34
1.983999999999999986e+00,3.398139344624353677e+34,-1.682767239513840564e+36,2.695590245202078403e+34
1.987999999999999989e+00,2.725032448818817403e+34,-7.106098961459255521e+36,4.648681703709228891e+34
1.991999999999999993e+00,-1.174071357648846464e+33,-1.146258762034014491e+37,1.061366855577137403e+35
1.995999999999999996e+00,-4.702442183900942664e+34,-1.129019432737489697e+37,1.463695441624090542e+35
2.000000000000000000e+00,-9.218519914850902647e+34,-3.803418445247691646e+36,1.285026503026122636e+35
